Fechas Referencia,Am,Dc,Gc,Explotacion,Id Punto,Contrato,Direccion,Localidad,Contador,Marca,Modelo,Calibre,Fecha Instalacion,Modulo,Tipo Telelectura,Sistema,Telelectura Ov,Uso,Actividad,Zona,Barrio,Sector,Subsector
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3572665,10992636,,GRANADA,P21VA644921Y,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571364,4286464,,GRANADA,P21VA644923A,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571353,4286453,,GRANADA,P21VA644904X,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571898,4287137,,GRANADA,P22VA185631U,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3586833,4307056,,GRANADA,P21VA644907A,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3575554,10330782,,GRANADA,P21VA644927E,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3574152,4289972,,GRANADA,P21VA644922Z,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3576944,4293750,,GRANADA,P21VA644909C,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571705,4286887,,GRANADA,P21VA644905Y,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571691,4286872,,GRANADA,P21VA644902V,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571412,4286530,,GRANADA,P21VA644910V,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3572434,4287802,,GRANADA,P21VA644929G,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571438,4286563,,GRANADA,P22VA185630T,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571580,11278540,,GRANADA,P22VA185635Y,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3587403,4307839,,GRANADA,P21VA644924B,CONTAZARA,CZ4000,13,18/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3509580,4177923,,GRANADA,P21FA025781Q,CONTAZARA,CZ4000RI,13,24/3/2022,320564B5C,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3605834,4331051,,GRANADA,P21FA025726J,CONTAZARA,CZ4000RI,13,17/3/2022,3205647EN,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3509536,10419488,,GRANADA,I22BA035883E,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3553735,4260070,,GRANADA,I22BA035831S,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,INDUSTRIAL,LOCALES COMERCIALES Y PROFESIONALES,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3509861,10439662,,GRANADA,P21FA025676Q,CONTAZARA,CZ4000RI,13,25/3/2022,3205644CF,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3579358,10298517,,GRANADA,I22BA035829Y,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3596006,4318849,,GRANADA,I22BA035880B,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3634038,11116037,,GRANADA,P22VA185877O,CONTAZARA,CZ4000,13,13/4/2022, ,Otros,Leer manualmente,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3495126,11402313,,GRANADA,P21VA644801R,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3629500,8741675,,GRANADA,P21VA644809Z,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3606060,4331331,,GRANADA,P21VA644734X,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3634039,11407253,,GRANADA,P21VA644808Y,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3623409,11205978,,GRANADA,P21VA644810S,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3613539,11475378,,GRANADA,P21VA644732V,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3624184,4351962,,GRANADA,P21VA644806W,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3623406,11196654,,GRANADA,P21VA644733W,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3627237,11392004,,GRANADA,P21VA644807X,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3608773,11434077,,GRANADA,P21VA644805V,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3624251,11145292,,GRANADA,P21VA644804U,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3613537,11434138,,GRANADA,P21VA644736Z,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3627243,11127764,,GRANADA,P21VA644740V,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3625307,11465381,,GRANADA,P21VA644802S,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3618904,11480821,,GRANADA,P21VA644731U,CONTAZARA,CZ4000,13,17/3/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3624040,11427608,,GRANADA,P22VA216083P,CONTAZARA,CZ4000,13,18/7/2023, ,Otros,Leer manualmente,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3467848,4101117,,GRANADA,P21FA025730F,CONTAZARA,CZ4000RI,13,17/3/2022,32056482N,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3516219,10803128,,GRANADA,I22BA035832T,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3574192,4290025,,GRANADA,P21FA025727K,CONTAZARA,CZ4000RI,13,17/3/2022,3205647FO,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3574580,4290550,,GRANADA,I22BA035826V,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,DOMESTICO,USOS COMUNITARIOS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3602359,4326810,,GRANADA,I22BA035868F,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3575764,4292136,,GRANADA,I22BA035833U,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3602357,10196837,,GRANADA,I22BA035830R,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3598698,4322312,,GRANADA,I22BA035824T,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3586153,4306123,,GRANADA,I22BA035828X,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3535593,4229175,,GRANADA,P21FA025659P,CONTAZARA,CZ4000RI,13,24/3/2022,3205643BC,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3535696,4229359,,GRANADA,P21FA025665N,CONTAZARA,CZ4000RI,13,24/3/2022,32056441E,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3543855,4243819,,GRANADA,P21FA025656M,CONTAZARA,CZ4000RI,13,24/3/2022,32056438J,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3550222,10911760,,GRANADA,P21FA025959Y,CONTAZARA,CZ4000RI,13,17/3/2022,32056567R,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3535627,4229235,,GRANADA,I22BA035866D,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3575205,4291375,,GRANADA,P21FA025662K,CONTAZARA,CZ4000RI,13,24/3/2022,3205643EF,VHF - Contador sistema Suez,Leer por telelectura,S,COMERCIAL,LOCALES COMERCIALES Y PROFESIONALES,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3536409,4230643,,GRANADA,P21FA025663L,CONTAZARA,CZ4000RI,13,24/3/2022,3205643FG,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3535687,4229342,,GRANADA,P21FA025807J,CONTAZARA,CZ4000RI,13,24/3/2022,320564CFE,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G34, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3567052,4280184,,GRANADA,P21FA025661J,CONTAZARA,CZ4000RI,13,24/3/2022,3205643DE,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3536071,11153864,,GRANADA,P21FA025658O,CONTAZARA,CZ4000RI,13,24/3/2022,3205643AB,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3561807,4272454,,GRANADA,P21FA025939U,CONTAZARA,CZ4000RI,13,21/3/2022,32056553L,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G26, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3624274,4352055,,GRANADA,I22BA035864B,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3567295,10636855,,GRANADA,I22BA035865C,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,COMERCIAL,INDUSTRIAS SIN AGUA EN PROCESO PRODUCTIVO,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3536354,4230541,,GRANADA,I22BA035827W,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3535819,4229579,,GRANADA,I22BA035867E,ITRON,FLODIS,13,27/4/2022,"2,69722E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3571548,4286707,,GRANADA,P21FA025960R,CONTAZARA,CZ4000RI,13,17/3/2022,32056568S,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G26, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3532236,4222681,,GRANADA,I22MF001508Y,ITRON,WOLTEX M,50,23/2/2022,"2,69721E+15",VHF - Contador sistema Suez,Ambos,N,DOMESTICO,LOCALES COMERCIALES Y PROFESIONALES,G26, ,S25 SAN MIGUEL, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3541558,4239723,,GRANADA,P21FA025811F,CONTAZARA,CZ4000RI,13,24/3/2022,320564D3E,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3541233,4239148,,GRANADA,P21FA025664M,CONTAZARA,CZ4000RI,13,24/3/2022,32056440D,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S33 AVENIDA DE MURCIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3474235,11083788,,GRANADA,P21FA026355G,CONTAZARA,CZ4000RI,13,24/6/2022,320566F3O,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G10, ,S73 FEDERICO MAYO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3613583,11456550,,GRANADA,P21FA025768T,CONTAZARA,CZ4000RI,13,21/3/2022,320564A8D,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G28, ,S7 SANTA BARBARA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3508888,10929132,,GRANADA,P21FA025524B,CONTAZARA,CZ4000RI,13,14/1/2022,320563B4Y, , ,N,DOMESTICO,VIVIENDAS,G26, ,S32 CUESTA SAN ANTONIO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3490147,10981251,,GRANADA,P21FA026021N,CONTAZARA,CZ4000RI,13,11/3/2022,320565A5D,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G21, ,S5 PAJARITOS, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7402595,9001709,,GRANADA,I22JC003924Z,ITRON,AQUADIS,25,26/1/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,INDUSTRIAL,INDUSTRIAS CON AGUA EN PROCESO PRODUCTIVO,G52, ,S72 PARQUE TECNOLOGICO SALUD, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7402602,9001689,,GRANADA,I22JC003899P,ITRON,AQUADIS,25,28/1/2022,"2,69722E+15",VHF - Contador sistema Suez,Ambos,N,SERV. CONTRAINCENDIOS,EXTINCION DE INCENDIOS,G09, ,S72 PARQUE TECNOLOGICO SALUD, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3548386,11317993,,GRANADA,P22FA012675H,CONTAZARA,CZ4000RI,13,16/3/2023,32063183Y,VHF - Contador sistema Suez,Leer por telelectura,S,COMERCIAL,INDUSTRIAS CON AGUA EN PROCESO PRODUCTIVO,G37, ,S11 SAN ANTON, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3613343,4339918,,GRANADA,P21FA010369J,CONTAZARA,CZ4000RI,13,25/5/2021,32052881I,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G13, ,S4 PROFESOR ALBAREDA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3580165,10725062,,GRANADA,P21FA010168C,CONTAZARA,CZ4000RI,13,18/5/2021,320527B8Y,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G06, ,S4 PROFESOR ALBAREDA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3479330,10879520,,GRANADA,P21FA010294H,CONTAZARA,CZ4000RI,13,31/5/2021,32052836D, , ,N,DOMESTICO,VIVIENDAS,G06, ,S4 PROFESOR ALBAREDA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3508108,11220555,,GRANADA,P21FA016602X,CONTAZARA,CZ4000RI,13,29/9/2021,320540DAH,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G06, ,S4 PROFESOR ALBAREDA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3612386,11017277,,GRANADA,P21FA026308Z,CONTAZARA,CZ4000RI,13,21/4/2022,320566C4J,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G06, ,S4 PROFESOR ALBAREDA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3618060,10852558,,GRANADA,P21FA016443A,CONTAZARA,CZ4000RI,13,14/10/2021,3205403BI,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G06, ,S4 PROFESOR ALBAREDA, 
